# Vel [km/s] 	 Disp [km/s]
1.40677e+02 	 2.33408e+02
1.66226e+02 	 2.19018e+02
1.43917e+02 	 2.27948e+02
1.49638e+02 	 2.33189e+02
1.48079e+02 	 2.36003e+02
1.62904e+02 	 2.25448e+02
1.68645e+02 	 2.42837e+02
1.56866e+02 	 2.58891e+02
1.48043e+02 	 2.33431e+02
1.57832e+02 	 2.26290e+02
1.41289e+02 	 2.19232e+02
1.38733e+02 	 2.45663e+02
1.54057e+02 	 2.25972e+02
1.68533e+02 	 2.12553e+02
1.55016e+02 	 2.41698e+02
1.44162e+02 	 2.43245e+02
1.41285e+02 	 2.28023e+02
1.45311e+02 	 2.58010e+02
1.25160e+02 	 2.27432e+02
1.50602e+02 	 2.36068e+02
1.44614e+02 	 2.57454e+02
1.57047e+02 	 2.17349e+02
1.55045e+02 	 2.40106e+02
1.63689e+02 	 2.25572e+02
1.52162e+02 	 2.43367e+02
1.63735e+02 	 2.16233e+02
1.57092e+02 	 2.26802e+02
1.45415e+02 	 2.37565e+02
1.50489e+02 	 2.58742e+02
1.46848e+02 	 2.47295e+02
1.38973e+02 	 2.25669e+02
1.54581e+02 	 2.32692e+02
1.56147e+02 	 2.33597e+02
1.74522e+02 	 2.29271e+02
1.53517e+02 	 2.34238e+02
1.70651e+02 	 2.26846e+02
1.54636e+02 	 2.40693e+02
1.58020e+02 	 2.37552e+02
1.51120e+02 	 2.20629e+02
1.58297e+02 	 2.35790e+02
1.60261e+02 	 2.35854e+02
1.32949e+02 	 2.21024e+02
1.54383e+02 	 2.31658e+02
1.54739e+02 	 2.29585e+02
1.38752e+02 	 2.47487e+02
1.50102e+02 	 2.43824e+02
1.60852e+02 	 2.26600e+02
1.61213e+02 	 2.41138e+02
1.44796e+02 	 2.27854e+02
1.61765e+02 	 2.45753e+02
1.56348e+02 	 2.22119e+02
1.72233e+02 	 2.30370e+02
1.60300e+02 	 2.39443e+02
1.53466e+02 	 2.52109e+02
1.49216e+02 	 2.44805e+02
1.62793e+02 	 2.30942e+02
1.57487e+02 	 2.42833e+02
