# R(arcsec)	 Vel Disp(kms⁻¹)	 1-sigma
  8.330824	 297.850830	 	 16.822565 
  8.330824	 339.906311	 	 17.045143 
  8.394583	 314.146606	 	 14.893916 
  8.426065	 301.390411	 	 18.089378 
  8.426065	 355.315063	 	 21.467592 
  8.426928	 262.364197	 	 18.303343 
  8.426928	 343.747192	 	 19.709967 
  8.525707	 299.867065	 	 14.771132 
  8.525707	 318.776428	 	 16.904320 
  8.545500	 271.192505	 	 18.986534 
  8.545500	 281.984283	 	 17.493874 
  8.600527	 329.802887	 	 15.821265 
  8.600527	 332.255341	 	 16.966551 
  8.609692	 277.794708	 	 17.650372 
  8.609692	 303.128143	 	 16.294798 
  8.655750	 285.522919	 	 17.314034 
  8.655750	 290.258148	 	 15.811602 
  8.675959	 324.959320	 	 19.295416 
  8.728840	 281.494995	 	 15.199913 
  8.728840	 285.748962	 	 15.706775 
  8.784882	 280.134491	 	 14.973236 
  8.784882	 288.231659	 	 15.905264 
  8.803693	 314.783051	 	 16.968971 
  8.803693	 369.128510	 	 22.371126 
  8.836710	 336.332184	 	 19.959232 
  8.864309	 322.695404	 	 19.092697 
  8.864309	 329.167419	 	 22.588926 
  8.946890	 291.239929	 	 21.124945 
  8.946890	 322.180786	 	 21.417589 
  9.056742	 309.892761	 	 16.034121 
  9.056742	 327.313019	 	 17.650492 
  9.102858	 292.199005	 	 15.350659 
  9.102858	 297.424469	 	 16.635227 
  9.169735	 319.969421	 	 17.325008 
  9.169735	 333.096497	 	 21.193394 
  9.172114	 263.208252	 	 18.321329 
  9.172114	 316.666748	 	 19.506535 
  9.179490	 305.585693	 	 18.864161 
  9.185207	 304.455231	 	 17.925013 
  9.185207	 317.134277	 	 21.094278 
  9.219623	 247.715500	 	 15.612857 
  9.219623	 254.560196	 	 18.951794 
  9.265713	 293.899689	 	 17.771744 
  9.265713	 315.840363	 	 18.399464 
  9.293713	 272.198669	 	 17.376251 
  9.293713	 289.049683	 	 18.467529 
  9.333824	 289.796936	 	 17.744114 
  9.333824	 307.478271	 	 17.026478 
  9.345601	 254.936707	 	 18.119720 
  9.345601	 277.810822	 	 20.953732 
  9.369206	 304.886078	 	 18.729404 
  9.377002	 276.576660	 	 14.685346 
  9.377002	 292.027344	 	 19.465473 
  9.409584	 279.715302	 	 18.500072 
  9.409584	 330.214996	 	 19.550224 
  9.473717	 274.421326	 	 18.557812 
  9.473717	 287.228546	 	 15.292812 
  9.510022	 297.400360	 	 16.369799 
  9.510022	 303.079224	 	 16.580158 
  9.554135	 272.006531	 	 16.180220 
  9.554135	 308.126495	 	 17.506954 
  9.613975	 293.970978	 	 23.655827 
  9.613975	 309.732910	 	 21.489407 
  9.690241	 281.702362	 	 21.715416 
  9.690241	 293.075500	 	 20.770311 
  9.744854	 270.064575	 	 18.026424 
  9.744854	 304.042877	 	 19.225498 
  9.763706	 270.067993	 	 17.840717 
  9.864377	 278.654907	 	 21.294029 
  9.864377	 308.139679	 	 25.317377 
  9.875128	 275.686890	 	 20.020594 
  9.875128	 304.886658	 	 24.101473 
  9.891513	 289.547333	 	 17.157440 
  9.891513	 322.632568	 	 19.200554 
  9.977612	 273.246857	 	 17.741144 
 10.034204	 270.989166	 	 15.353341 
 10.034204	 272.655304	 	 15.192621 
 10.086617	 276.203583	 	 17.222372 
 10.086617	 297.035461	 	 16.361328 
 10.130639	 241.088654	 	 21.017002 
 10.130639	 274.766327	 	 21.251539 
 10.188594	 258.072021	 	 18.018335 
 10.188681	 311.114227	 	 22.204599 
 10.188681	 320.577820	 	 26.845716 
 10.200797	 301.349182	 	 20.670290 
 10.235236	 308.986877	 	 22.063919 
 10.271635	 288.639526	 	 18.676012 
 10.339926	 281.789642	 	 17.659834 
 10.350562	 270.981873	 	 16.376581 
 10.350562	 319.306793	 	 22.080564 
 10.373511	 264.799469	 	 16.110983 
 10.373511	 298.632019	 	 17.069759 
 10.399909	 267.525146	 	 17.669622 
 10.415039	 347.027893	 	 26.463068 
 10.500929	 264.201263	 	 17.810432 
 10.549962	 256.263611	 	 20.976431 
 10.549962	 392.317688	 	 28.162722 
 10.583533	 274.463745	 	 20.317217 
 10.609446	 290.906677	 	 23.737417 
 10.609446	 333.909790	 	 23.929001 
 10.648925	 286.805176	 	 19.393559 
 10.715706	 314.122437	 	 21.342794 
 10.758049	 252.274719	 	 17.907362 
 10.758049	 269.174805	 	 16.761297 
 10.819687	 356.115936	 	 26.805111 
 10.845629	 277.627197	 	 20.912996 
 10.845629	 362.079529	 	 24.464312 
 10.954250	 243.743866	 	 25.691093 
 10.954250	 284.442993	 	 22.249512 
 10.981102	 292.488983	 	 20.042433 
 11.105021	 242.323135	 	 19.737417 
 11.121702	 284.681580	 	 22.652657 
 11.183154	 283.397278	 	 18.257212 
 11.183154	 288.648346	 	 21.272741 
 11.293550	 265.598175	 	 19.230003 
 11.372010	 277.034058	 	 19.718128 
 11.396969	 303.612854	 	 30.225721 
 11.396969	 331.039825	 	 29.975050 
 11.435856	 298.236389	 	 28.309864 
 11.644383	 292.237793	 	 20.622787 
 11.644383	 320.160400	 	 22.069529 
 11.649264	 367.201324	 	 22.808661 
 11.808365	 268.962799	 	 22.445679 
 11.873821	 239.239609	 	 22.294744 
 12.044412	 270.708618	 	 20.906570 
 12.137618	 303.075500	 	 22.785078 
 12.218740	 303.587891	 	 27.117731 
 12.475246	 244.706253	 	 23.000650 
 12.663299	 273.662781	 	 30.188986 
