# Vel [km/s] 	 Disp [km/s]
1.35120e+02 	 2.15533e+02
1.55950e+02 	 2.16478e+02
1.47371e+02 	 2.17458e+02
1.30857e+02 	 2.21508e+02
1.51243e+02 	 2.12521e+02
1.38450e+02 	 2.17154e+02
1.39251e+02 	 2.05827e+02
1.50695e+02 	 2.30552e+02
1.28978e+02 	 2.33517e+02
1.37013e+02 	 2.17143e+02
1.34963e+02 	 2.17426e+02
1.44160e+02 	 2.38364e+02
1.52418e+02 	 2.09964e+02
1.47387e+02 	 2.15813e+02
1.54979e+02 	 2.16833e+02
1.39185e+02 	 2.17983e+02
1.49726e+02 	 2.24274e+02
1.32505e+02 	 2.22418e+02
1.32074e+02 	 2.26490e+02
1.36218e+02 	 2.49881e+02
1.50065e+02 	 2.17426e+02
1.38357e+02 	 2.09174e+02
1.35213e+02 	 2.19593e+02
1.64511e+02 	 2.11427e+02
1.39574e+02 	 2.04387e+02
1.40981e+02 	 2.20816e+02
1.41462e+02 	 1.99722e+02
1.56697e+02 	 1.90614e+02
1.56209e+02 	 2.27148e+02
