# Vel [km/s] 	 Disp [km/s]
1.60960e+02 	 2.38497e+02
1.60668e+02 	 2.44692e+02
1.55502e+02 	 2.48345e+02
1.53594e+02 	 2.39739e+02
1.68398e+02 	 2.33479e+02
1.57605e+02 	 2.43659e+02
1.47182e+02 	 2.46559e+02
1.68583e+02 	 2.44361e+02
1.52323e+02 	 2.47010e+02
1.65567e+02 	 2.52155e+02
1.58544e+02 	 2.42435e+02
1.63814e+02 	 2.43625e+02
1.55988e+02 	 2.41166e+02
1.51057e+02 	 2.39284e+02
1.71867e+02 	 2.39592e+02
1.55064e+02 	 2.41413e+02
1.59372e+02 	 2.43446e+02
1.51191e+02 	 2.37063e+02
1.58550e+02 	 2.45162e+02
1.56101e+02 	 2.39201e+02
1.55140e+02 	 2.38212e+02
1.63367e+02 	 2.38499e+02
