# Vel [km/s] 	 Disp [km/s]
1.45917e+02 	 2.56209e+02
1.41043e+02 	 2.46817e+02
1.46730e+02 	 2.52246e+02
1.50418e+02 	 2.39026e+02
1.42927e+02 	 2.44757e+02
1.48677e+02 	 2.42033e+02
1.51359e+02 	 2.48561e+02
1.41748e+02 	 2.63367e+02
1.48928e+02 	 2.54580e+02
1.50322e+02 	 2.45002e+02
1.48183e+02 	 2.44849e+02
1.49998e+02 	 2.57749e+02
1.40598e+02 	 2.41374e+02
1.45016e+02 	 2.43886e+02
1.52930e+02 	 2.53591e+02
1.49765e+02 	 2.43121e+02
1.55722e+02 	 2.34300e+02
1.44629e+02 	 2.54220e+02
1.36735e+02 	 2.43562e+02
1.39848e+02 	 2.41261e+02
1.57177e+02 	 2.44896e+02
1.49468e+02 	 2.61996e+02
1.52755e+02 	 2.47568e+02
1.45927e+02 	 2.50687e+02
1.46231e+02 	 2.48311e+02
1.45773e+02 	 2.50299e+02
1.51302e+02 	 2.49779e+02
1.38611e+02 	 2.42489e+02
1.50646e+02 	 2.48384e+02
1.54042e+02 	 2.55276e+02
1.49855e+02 	 2.36521e+02
1.42972e+02 	 2.50552e+02
1.51700e+02 	 2.40323e+02
1.41352e+02 	 2.45571e+02
1.41472e+02 	 2.53944e+02
1.45953e+02 	 2.58441e+02
1.45546e+02 	 2.49090e+02
1.50043e+02 	 2.42205e+02
