# Vel [km/s] 	 Disp [km/s]
1.57514e+02 	 2.43633e+02
1.47966e+02 	 2.45645e+02
1.53840e+02 	 2.38148e+02
1.53359e+02 	 2.42547e+02
1.55502e+02 	 2.31182e+02
1.47461e+02 	 2.39101e+02
1.56569e+02 	 2.29744e+02
1.52892e+02 	 2.45640e+02
1.51247e+02 	 2.35934e+02
1.59971e+02 	 2.32329e+02
1.53052e+02 	 2.43529e+02
1.50292e+02 	 2.42205e+02
1.56546e+02 	 2.46307e+02
1.50834e+02 	 2.47082e+02
1.54269e+02 	 2.42160e+02
1.58055e+02 	 2.42207e+02
1.54204e+02 	 2.49110e+02
1.44662e+02 	 2.42805e+02
1.62453e+02 	 2.45252e+02
1.51054e+02 	 2.44141e+02
1.64354e+02 	 2.40513e+02
1.64738e+02 	 2.40354e+02
1.61021e+02 	 2.61147e+02
1.52262e+02 	 2.49186e+02
1.54743e+02 	 2.52562e+02
1.52449e+02 	 2.40078e+02
1.71452e+02 	 2.44819e+02
1.54264e+02 	 2.47728e+02
1.56832e+02 	 2.37101e+02
1.56928e+02 	 2.38529e+02
1.68305e+02 	 2.42476e+02
1.59517e+02 	 2.45383e+02
1.48791e+02 	 2.51715e+02
1.60468e+02 	 2.44103e+02
1.51928e+02 	 2.41345e+02
1.51082e+02 	 2.41642e+02
1.57893e+02 	 2.48908e+02
1.51493e+02 	 2.50217e+02
1.53162e+02 	 2.37035e+02
1.47675e+02 	 2.38782e+02
1.55948e+02 	 2.40840e+02
1.54265e+02 	 2.44926e+02
1.60393e+02 	 2.33381e+02
1.56708e+02 	 2.49670e+02
1.58506e+02 	 2.45364e+02
1.54941e+02 	 2.35130e+02
1.48150e+02 	 2.46204e+02
1.53625e+02 	 2.57038e+02
1.67875e+02 	 2.31806e+02
1.56669e+02 	 2.36422e+02
1.50602e+02 	 2.45636e+02
1.53573e+02 	 2.46321e+02
1.58716e+02 	 2.38574e+02
1.58093e+02 	 2.43781e+02
1.48622e+02 	 2.38593e+02
1.48691e+02 	 2.47929e+02
1.65248e+02 	 2.35386e+02
1.49008e+02 	 2.43312e+02
1.62315e+02 	 2.40353e+02
1.57514e+02 	 2.53155e+02
1.52345e+02 	 2.35042e+02
1.50194e+02 	 2.38173e+02
1.56356e+02 	 2.39041e+02
1.59612e+02 	 2.38798e+02
1.57191e+02 	 2.50259e+02
1.56277e+02 	 2.45157e+02
1.57117e+02 	 2.41083e+02
1.61368e+02 	 2.47483e+02
1.45495e+02 	 2.53017e+02
1.62143e+02 	 2.45286e+02
1.58800e+02 	 2.41547e+02
1.50731e+02 	 2.37635e+02
1.48653e+02 	 2.43691e+02
1.53095e+02 	 2.38745e+02
1.59614e+02 	 2.30763e+02
1.56667e+02 	 2.32727e+02
1.49794e+02 	 2.49661e+02
1.68307e+02 	 2.40987e+02
1.56592e+02 	 2.33849e+02
1.53918e+02 	 2.29900e+02
1.59240e+02 	 2.39372e+02
1.58027e+02 	 2.37901e+02
1.54242e+02 	 2.54010e+02
1.54880e+02 	 2.42711e+02
1.58044e+02 	 2.52764e+02
1.66226e+02 	 2.37857e+02
1.55192e+02 	 2.38889e+02
1.67735e+02 	 2.35712e+02
1.57047e+02 	 2.41158e+02
1.64214e+02 	 2.43070e+02
1.55260e+02 	 2.31032e+02
1.71068e+02 	 2.35031e+02
1.56614e+02 	 2.40326e+02
1.50404e+02 	 2.39911e+02
1.65882e+02 	 2.42836e+02
1.53556e+02 	 2.45155e+02
1.64080e+02 	 2.32948e+02
1.55999e+02 	 2.53290e+02
1.60121e+02 	 2.36074e+02
1.58875e+02 	 2.40603e+02
1.53516e+02 	 2.39322e+02
1.59972e+02 	 2.48616e+02
1.50725e+02 	 2.44993e+02
1.60159e+02 	 2.38724e+02
1.58775e+02 	 2.44214e+02
1.61262e+02 	 2.35597e+02
1.46853e+02 	 2.48772e+02
1.49097e+02 	 2.43884e+02
1.58940e+02 	 2.22987e+02
1.64835e+02 	 2.44320e+02
1.50542e+02 	 2.36059e+02
1.60730e+02 	 2.55110e+02
1.62599e+02 	 2.41396e+02
1.58509e+02 	 2.43385e+02
1.57105e+02 	 2.38369e+02
1.55780e+02 	 2.53008e+02
1.53861e+02 	 2.47638e+02
1.52413e+02 	 2.44874e+02
1.52864e+02 	 2.45008e+02
1.63710e+02 	 2.45378e+02
1.49491e+02 	 2.21886e+02
1.57069e+02 	 2.38066e+02
1.53008e+02 	 2.46747e+02
1.64623e+02 	 2.45575e+02
1.62884e+02 	 2.49157e+02
1.56029e+02 	 2.33517e+02
1.46778e+02 	 2.44466e+02
1.62257e+02 	 2.29457e+02
1.62933e+02 	 2.34590e+02
1.55876e+02 	 2.32197e+02
1.61949e+02 	 2.45081e+02
1.66968e+02 	 2.46814e+02
1.52332e+02 	 2.42768e+02
1.59166e+02 	 2.38926e+02
1.61293e+02 	 2.41641e+02
1.56306e+02 	 2.39788e+02
1.59097e+02 	 2.48370e+02
1.53842e+02 	 2.32017e+02
1.51642e+02 	 2.40383e+02
1.57475e+02 	 2.32880e+02
1.61330e+02 	 2.45523e+02
1.53051e+02 	 2.44348e+02
1.52379e+02 	 2.50607e+02
1.54298e+02 	 2.40575e+02
1.66880e+02 	 2.45620e+02
1.63015e+02 	 2.55731e+02
