# Vel [km/s] 	 Disp [km/s]
1.88919e+02 	 2.44981e+02
1.94022e+02 	 2.50989e+02
2.00229e+02 	 2.55243e+02
1.69039e+02 	 2.68975e+02
1.77033e+02 	 2.55165e+02
1.70478e+02 	 2.58238e+02
2.05294e+02 	 2.45949e+02
1.62297e+02 	 2.56323e+02
1.82199e+02 	 2.52324e+02
1.88443e+02 	 2.68543e+02
1.86045e+02 	 2.42946e+02
1.89770e+02 	 2.52300e+02
1.87210e+02 	 2.53713e+02
1.76524e+02 	 2.50183e+02
1.77435e+02 	 2.43582e+02
1.84170e+02 	 2.33249e+02
1.79064e+02 	 2.43065e+02
2.09636e+02 	 2.44995e+02
1.86172e+02 	 2.71192e+02
1.79645e+02 	 2.33832e+02
1.80858e+02 	 2.38284e+02
1.91080e+02 	 2.46288e+02
1.98551e+02 	 2.26105e+02
2.04275e+02 	 2.53711e+02
1.83233e+02 	 2.45103e+02
1.48500e+02 	 2.47080e+02
1.86683e+02 	 2.61088e+02
1.93689e+02 	 2.65419e+02
1.97028e+02 	 2.57374e+02
1.78986e+02 	 2.39922e+02
1.76569e+02 	 2.46908e+02
1.68981e+02 	 2.60723e+02
1.66164e+02 	 2.38162e+02
1.87807e+02 	 2.41457e+02
1.87800e+02 	 2.40667e+02
1.89166e+02 	 2.66077e+02
1.92645e+02 	 2.36969e+02
1.81852e+02 	 2.40383e+02
1.74026e+02 	 2.43053e+02
1.95445e+02 	 2.58438e+02
1.87694e+02 	 2.28440e+02
1.72955e+02 	 2.41254e+02
1.87365e+02 	 2.36249e+02
2.00770e+02 	 2.57545e+02
1.88512e+02 	 2.51456e+02
1.92392e+02 	 2.43809e+02
1.95283e+02 	 2.64365e+02
1.90333e+02 	 2.71596e+02
1.87749e+02 	 2.45445e+02
1.91172e+02 	 2.46061e+02
1.91319e+02 	 2.47201e+02
1.97560e+02 	 2.52746e+02
1.92048e+02 	 2.46820e+02
1.82295e+02 	 2.51948e+02
1.77246e+02 	 2.46522e+02
1.87234e+02 	 2.45943e+02
1.82911e+02 	 2.68365e+02
1.94065e+02 	 2.56447e+02
1.99634e+02 	 2.49306e+02
1.51410e+02 	 2.47699e+02
1.77948e+02 	 2.55139e+02
1.97908e+02 	 2.49332e+02
1.75694e+02 	 2.33067e+02
1.95280e+02 	 2.40179e+02
2.03169e+02 	 2.55460e+02
1.83189e+02 	 2.52563e+02
1.75880e+02 	 2.47275e+02
2.00178e+02 	 2.56948e+02
1.84914e+02 	 2.37728e+02
1.73622e+02 	 2.58981e+02
1.89405e+02 	 2.40544e+02
1.75818e+02 	 2.54999e+02
1.88680e+02 	 2.46164e+02
1.96325e+02 	 2.42254e+02
2.08737e+02 	 2.53614e+02
1.90049e+02 	 2.49550e+02
1.79407e+02 	 2.70236e+02
1.68731e+02 	 2.69208e+02
1.99536e+02 	 2.54261e+02
1.73047e+02 	 2.49096e+02
2.01835e+02 	 2.46144e+02
1.67000e+02 	 2.57218e+02
1.74166e+02 	 2.58941e+02
1.71384e+02 	 2.40432e+02
1.79921e+02 	 2.74410e+02
1.78470e+02 	 2.50460e+02
1.82248e+02 	 2.41262e+02
1.90162e+02 	 2.55623e+02
1.86687e+02 	 2.46835e+02
1.88346e+02 	 2.45859e+02
2.12780e+02 	 2.63809e+02
2.11010e+02 	 2.60134e+02
1.84691e+02 	 2.48856e+02
1.94152e+02 	 2.33744e+02
2.14825e+02 	 2.61912e+02
1.88061e+02 	 2.63194e+02
1.47580e+02 	 2.38248e+02
1.92825e+02 	 2.38364e+02
