# Vel [km/s] 	 Disp [km/s]
1.90226e+02 	 2.42777e+02
1.76841e+02 	 2.67677e+02
1.76041e+02 	 2.67034e+02
1.74970e+02 	 2.53991e+02
1.81091e+02 	 2.45051e+02
1.86738e+02 	 2.41346e+02
1.93358e+02 	 2.44972e+02
1.69146e+02 	 2.32190e+02
1.86857e+02 	 2.31491e+02
1.79178e+02 	 2.55096e+02
1.92065e+02 	 2.55292e+02
1.85155e+02 	 2.48419e+02
1.72801e+02 	 2.47709e+02
1.77834e+02 	 2.34554e+02
1.79180e+02 	 2.59038e+02
1.87212e+02 	 2.60407e+02
1.71455e+02 	 2.48768e+02
1.90085e+02 	 2.26243e+02
1.70927e+02 	 2.23231e+02
1.87976e+02 	 2.51845e+02
1.81981e+02 	 2.37550e+02
1.76726e+02 	 2.40973e+02
1.61105e+02 	 2.52356e+02
1.79643e+02 	 2.46206e+02
1.86997e+02 	 2.40507e+02
1.78876e+02 	 2.39232e+02
1.69905e+02 	 2.39575e+02
1.83552e+02 	 2.41854e+02
1.86409e+02 	 2.52991e+02
1.93490e+02 	 2.35837e+02
1.79224e+02 	 2.47484e+02
1.85371e+02 	 2.40422e+02
1.88488e+02 	 2.43750e+02
1.83754e+02 	 2.46236e+02
1.85848e+02 	 2.31130e+02
1.76365e+02 	 2.71503e+02
1.72321e+02 	 2.49964e+02
1.80004e+02 	 2.66482e+02
2.01647e+02 	 2.51030e+02
1.57343e+02 	 2.52261e+02
1.65563e+02 	 2.38631e+02
1.85894e+02 	 2.31909e+02
1.68950e+02 	 2.36589e+02
1.88557e+02 	 2.51599e+02
1.75200e+02 	 2.50539e+02
1.81171e+02 	 2.44865e+02
1.70138e+02 	 2.63147e+02
1.73673e+02 	 2.42544e+02
1.82961e+02 	 2.41479e+02
1.58269e+02 	 2.61174e+02
1.81571e+02 	 2.44055e+02
1.66324e+02 	 2.55807e+02
1.99619e+02 	 2.45340e+02
1.76839e+02 	 2.47078e+02
1.75645e+02 	 2.35012e+02
1.81379e+02 	 2.59448e+02
1.89707e+02 	 2.64026e+02
1.66487e+02 	 2.30791e+02
1.76718e+02 	 2.45155e+02
1.70747e+02 	 2.40632e+02
1.58494e+02 	 2.31153e+02
1.85655e+02 	 2.52478e+02
1.78851e+02 	 2.46693e+02
1.75850e+02 	 2.51888e+02
1.81129e+02 	 2.47058e+02
1.80452e+02 	 2.69708e+02
1.96788e+02 	 2.53994e+02
1.76044e+02 	 2.50611e+02
1.69824e+02 	 2.41561e+02
1.71832e+02 	 2.36291e+02
1.86715e+02 	 2.42840e+02
1.87755e+02 	 2.31625e+02
1.83934e+02 	 2.45887e+02
1.68146e+02 	 2.38932e+02
1.78942e+02 	 2.50596e+02
1.91780e+02 	 2.39462e+02
1.53256e+02 	 2.34894e+02
1.77962e+02 	 2.54987e+02
1.77016e+02 	 2.44793e+02
1.94138e+02 	 2.47070e+02
1.89651e+02 	 2.53029e+02
1.67532e+02 	 2.48992e+02
1.90465e+02 	 2.41456e+02
1.73272e+02 	 2.40602e+02
1.68905e+02 	 2.35073e+02
1.83874e+02 	 2.56190e+02
1.94499e+02 	 2.51352e+02
1.72368e+02 	 2.50424e+02
1.81716e+02 	 2.53514e+02
1.86581e+02 	 2.51690e+02
1.87235e+02 	 2.36232e+02
1.85051e+02 	 2.42324e+02
1.61885e+02 	 2.49543e+02
2.01969e+02 	 2.62104e+02
1.86573e+02 	 2.47493e+02
1.98385e+02 	 2.61161e+02
1.50636e+02 	 2.63830e+02
1.88338e+02 	 2.36831e+02
1.82379e+02 	 2.36811e+02
1.97616e+02 	 2.61074e+02
