# Vel [km/s] 	 Disp [km/s]
1.49513e+02 	 2.19625e+02
1.37157e+02 	 2.25697e+02
1.37373e+02 	 2.17240e+02
1.44896e+02 	 2.26006e+02
1.57835e+02 	 2.27341e+02
1.49329e+02 	 2.14228e+02
1.34856e+02 	 2.39607e+02
1.57420e+02 	 2.25690e+02
1.41904e+02 	 2.25590e+02
1.58151e+02 	 2.26926e+02
1.68989e+02 	 2.31811e+02
1.31166e+02 	 2.15598e+02
1.49531e+02 	 2.28781e+02
1.53982e+02 	 1.96663e+02
1.35027e+02 	 2.28496e+02
1.53148e+02 	 2.10802e+02
1.49189e+02 	 2.29659e+02
1.54972e+02 	 2.17575e+02
1.44902e+02 	 2.29586e+02
1.73284e+02 	 2.19769e+02
1.45607e+02 	 2.16904e+02
1.48238e+02 	 2.00720e+02
1.54766e+02 	 2.28927e+02
1.40573e+02 	 2.15678e+02
1.55911e+02 	 2.30211e+02
1.71596e+02 	 2.10588e+02
1.37128e+02 	 2.30770e+02
1.53386e+02 	 2.18749e+02
1.44228e+02 	 2.17439e+02
1.43776e+02 	 2.12885e+02
1.47165e+02 	 2.21677e+02
1.51216e+02 	 2.09250e+02
1.45532e+02 	 2.30413e+02
1.51099e+02 	 2.23139e+02
1.50753e+02 	 2.24607e+02
1.48662e+02 	 2.16499e+02
1.50616e+02 	 2.26663e+02
1.52274e+02 	 2.31181e+02
1.60954e+02 	 2.22180e+02
1.40230e+02 	 2.12596e+02
1.43181e+02 	 2.01507e+02
1.40115e+02 	 2.20965e+02
1.29979e+02 	 2.18236e+02
1.59067e+02 	 2.27839e+02
1.41705e+02 	 2.21585e+02
1.48009e+02 	 2.06027e+02
1.58455e+02 	 2.27079e+02
1.66524e+02 	 2.23290e+02
1.50137e+02 	 2.28514e+02
1.63047e+02 	 2.15136e+02
1.67537e+02 	 2.19080e+02
1.45938e+02 	 2.08342e+02
1.34128e+02 	 2.17494e+02
1.70686e+02 	 2.18666e+02
1.45496e+02 	 2.25011e+02
1.53692e+02 	 2.09443e+02
1.39099e+02 	 2.22905e+02
1.28689e+02 	 2.20770e+02
1.47556e+02 	 2.10873e+02
1.49241e+02 	 2.07102e+02
1.41118e+02 	 2.11374e+02
1.51903e+02 	 2.31285e+02
1.41076e+02 	 2.10270e+02
1.66618e+02 	 2.37872e+02
1.44467e+02 	 2.35771e+02
1.54239e+02 	 2.19231e+02
1.49536e+02 	 2.17281e+02
1.54446e+02 	 2.36035e+02
1.49203e+02 	 2.35148e+02
1.56350e+02 	 2.26722e+02
1.55148e+02 	 2.19272e+02
1.43670e+02 	 2.28701e+02
1.55401e+02 	 2.19965e+02
1.53335e+02 	 2.25099e+02
1.59926e+02 	 2.26096e+02
1.56116e+02 	 2.04411e+02
1.40232e+02 	 2.23979e+02
1.63997e+02 	 2.24523e+02
1.62310e+02 	 2.11982e+02
1.48972e+02 	 2.14105e+02
1.44838e+02 	 2.18923e+02
1.48614e+02 	 2.41903e+02
1.39092e+02 	 2.15775e+02
1.27054e+02 	 2.16553e+02
1.49227e+02 	 2.40943e+02
1.34771e+02 	 2.14468e+02
1.37413e+02 	 2.24769e+02
1.48122e+02 	 2.27003e+02
1.37350e+02 	 2.31746e+02
1.41656e+02 	 2.08095e+02
1.55824e+02 	 2.12774e+02
1.55075e+02 	 2.25298e+02
1.42109e+02 	 2.21697e+02
1.48585e+02 	 2.19877e+02
1.43548e+02 	 2.20706e+02
1.41676e+02 	 2.17977e+02
1.36103e+02 	 2.24829e+02
1.44508e+02 	 2.18213e+02
1.39083e+02 	 2.23174e+02
1.58106e+02 	 2.18416e+02
1.54103e+02 	 2.11263e+02
1.28364e+02 	 2.07690e+02
1.44700e+02 	 2.12472e+02
1.46982e+02 	 2.24563e+02
1.36193e+02 	 2.15396e+02
1.50357e+02 	 2.23939e+02
1.45878e+02 	 2.17399e+02
1.49726e+02 	 2.18062e+02
1.48358e+02 	 2.17512e+02
1.39619e+02 	 2.28709e+02
1.64264e+02 	 2.21257e+02
1.35909e+02 	 2.14880e+02
1.46885e+02 	 2.18340e+02
1.57250e+02 	 2.45172e+02
1.47822e+02 	 2.26611e+02
1.52159e+02 	 2.18346e+02
1.40680e+02 	 2.32475e+02
1.46920e+02 	 2.28286e+02
1.34795e+02 	 2.29796e+02
1.33519e+02 	 2.29390e+02
1.45059e+02 	 2.23329e+02
1.38284e+02 	 2.42345e+02
