# Vel [km/s] 	 Disp [km/s]
1.32176e+02 	 2.23903e+02
1.39111e+02 	 2.11559e+02
1.37984e+02 	 2.31941e+02
1.42539e+02 	 2.27622e+02
1.44694e+02 	 2.22321e+02
1.36889e+02 	 2.26941e+02
1.49937e+02 	 2.27925e+02
1.44613e+02 	 2.24974e+02
1.43119e+02 	 2.20451e+02
1.40862e+02 	 2.26434e+02
1.41603e+02 	 2.32521e+02
