# y_px x_px signal noise
2.500000000000000000e+01 2.700000000000000000e+01 9.643972396850585938e+00 2.642965078353881836e+00
2.500000000000000000e+01 2.800000000000000000e+01 1.150089168548583984e+01 2.670324325561523438e+00
2.500000000000000000e+01 2.900000000000000000e+01 1.222640514373779297e+01 2.620102882385253906e+00
2.500000000000000000e+01 3.000000000000000000e+01 1.246361446380615234e+01 2.632330656051635742e+00
2.500000000000000000e+01 3.100000000000000000e+01 1.156517791748046875e+01 2.599286556243896484e+00
2.500000000000000000e+01 3.200000000000000000e+01 1.007111454010009766e+01 2.639975070953369141e+00
2.500000000000000000e+01 3.300000000000000000e+01 7.719534873962402344e+00 2.567685604095458984e+00
2.500000000000000000e+01 3.400000000000000000e+01 6.477925300598144531e+00 2.509529590606689453e+00
2.500000000000000000e+01 3.500000000000000000e+01 4.697228908538818359e+00 2.591926097869873047e+00
2.500000000000000000e+01 3.600000000000000000e+01 3.582726478576660156e+00 2.509393215179443359e+00
2.500000000000000000e+01 3.700000000000000000e+01 2.786380767822265625e+00 2.340969085693359375e+00
2.600000000000000000e+01 2.100000000000000000e+01 2.519351243972778320e+00 2.424067497253417969e+00
2.600000000000000000e+01 2.200000000000000000e+01 3.033271551132202148e+00 2.432924032211303711e+00
2.600000000000000000e+01 2.300000000000000000e+01 4.286341667175292969e+00 2.424396038055419922e+00
2.600000000000000000e+01 2.400000000000000000e+01 5.699926853179931641e+00 2.461402654647827148e+00
2.600000000000000000e+01 2.500000000000000000e+01 7.592963218688964844e+00 2.532854080200195312e+00
2.600000000000000000e+01 2.600000000000000000e+01 1.001090908050537109e+01 2.543805599212646484e+00
2.600000000000000000e+01 2.700000000000000000e+01 1.235016536712646484e+01 2.571497917175292969e+00
2.600000000000000000e+01 2.800000000000000000e+01 1.490837860107421875e+01 2.589691638946533203e+00
2.600000000000000000e+01 2.900000000000000000e+01 1.635023117065429688e+01 2.542450904846191406e+00
2.600000000000000000e+01 3.000000000000000000e+01 1.665710258483886719e+01 2.571211814880371094e+00
2.600000000000000000e+01 3.100000000000000000e+01 1.513323020935058594e+01 2.506094932556152344e+00
2.600000000000000000e+01 3.200000000000000000e+01 1.223192405700683594e+01 2.527211189270019531e+00
2.600000000000000000e+01 3.300000000000000000e+01 9.881230354309082031e+00 2.454360961914062500e+00
2.600000000000000000e+01 3.400000000000000000e+01 7.712399959564208984e+00 2.378591775894165039e+00
2.600000000000000000e+01 3.500000000000000000e+01 5.754297733306884766e+00 2.418203830718994141e+00
2.600000000000000000e+01 3.600000000000000000e+01 4.087769508361816406e+00 2.365421295166015625e+00
2.600000000000000000e+01 3.700000000000000000e+01 3.292805671691894531e+00 2.198033809661865234e+00
