# y_px x_px y_arcs x_arcs
30 58 2.347198490353158377e+03 4.888684487369230483e+05
30 59 2.347198490298238085e+03 4.888682487239730544e+05
31 0 2.347398489762035751e+03 4.888800494880990591e+05
31 1 2.347398489835140026e+03 4.888798494751470862e+05
31 2 2.347398489906015129e+03 4.888796494621949387e+05
31 3 2.347398489974689710e+03 4.888794494492428494e+05
31 4 2.347398490041159221e+03 4.888792494362905854e+05
31 5 2.347398490105424571e+03 4.888790494233384961e+05
31 6 2.347398490167485761e+03 4.888788494103863486e+05
31 7 2.347398490227329148e+03 4.888786493974342593e+05
31 8 2.347398490284972468e+03 4.888784493844819954e+05
31 9 2.347398490340403441e+03 4.888782493715299061e+05
31 10 2.347398490393642987e+03 4.888780493585777585e+05
31 11 2.347398490444648360e+03 4.888778493456254364e+05
31 12 2.347398490493470035e+03 4.888776493326733471e+05
31 13 2.347398490540094372e+03 4.888774493197210832e+05
31 14 2.347398490584472256e+03 4.888772493067688774e+05
31 15 2.347398490626663715e+03 4.888770492938166717e+05
31 16 2.347398490666661928e+03 4.888768492808644660e+05
31 17 2.347398490704446886e+03 4.888766492679122020e+05
31 18 2.347398490740018588e+03 4.888764492549599963e+05
31 19 2.347398490773371122e+03 4.888762492420076742e+05
31 20 2.347398490804542234e+03 4.888760492290554685e+05
31 21 2.347398490833505548e+03 4.888758492161032045e+05
31 22 2.347398490860237871e+03 4.888756492031508824e+05
31 23 2.347398490884741932e+03 4.888754491901985602e+05
31 24 2.347398490907090945e+03 4.888752491772463545e+05
31 25 2.347398490927218518e+03 4.888750491642941488e+05
31 26 2.347398490945133290e+03 4.888748491513418267e+05
31 27 2.347398490960854360e+03 4.888746491383894463e+05
31 28 2.347398490974329434e+03 4.888744491254372406e+05
31 29 2.347398490985644912e+03 4.888742491124849184e+05
31 30 2.347398490994731674e+03 4.888740490995325963e+05
31 31 2.347398491001617003e+03 4.888738490865803906e+05
31 32 2.347398491006293170e+03 4.888736490736280684e+05
31 33 2.347398491008721976e+03 4.888734490606757463e+05
31 34 2.347398491009048030e+03 4.888732490477234824e+05
31 35 2.347398491007039411e+03 4.888730490347711602e+05
31 36 2.347398491002883929e+03 4.888728490218188381e+05
31 37 2.347398490996523378e+03 4.888726490088666324e+05
31 38 2.347398490987982768e+03 4.888724489959143102e+05
31 39 2.347398490977157962e+03 4.888722489829619881e+05
31 40 2.347398490964241319e+03 4.888720489700096659e+05
31 41 2.347398490949028201e+03 4.888718489570574602e+05
31 42 2.347398490931615470e+03 4.888716489441050799e+05
31 43 2.347398490912018133e+03 4.888714489311528741e+05
31 44 2.347398490890189805e+03 4.888712489182005520e+05
31 45 2.347398490866175507e+03 4.888710489052483463e+05
31 46 2.347398490839962960e+03 4.888708488922960241e+05
31 47 2.347398490811525335e+03 4.888706488793437602e+05
31 48 2.347398490780888096e+03 4.888704488663914381e+05
31 49 2.347398490748055792e+03 4.888702488534392323e+05
31 50 2.347398490712961120e+03 4.888700488404871430e+05
31 51 2.347398490675718222e+03 4.888698488275348209e+05
31 52 2.347398490636246152e+03 4.888696488145825570e+05
31 53 2.347398490594579926e+03 4.888694488016303512e+05
31 54 2.347398490550687711e+03 4.888692487886781455e+05
31 55 2.347398490504616802e+03 4.888690487757258234e+05
31 56 2.347398490456307172e+03 4.888688487627736758e+05
31 57 2.347398490405801567e+03 4.888686487498214701e+05
31 58 2.347398490353097259e+03 4.888684487368692062e+05
31 59 2.347398490298185607e+03 4.888682487239170005e+05
32 0 2.347598489761925975e+03 4.888800494881732739e+05
32 1 2.347598489835025703e+03 4.888798494752189727e+05
32 2 2.347598489905925362e+03 4.888796494622647297e+05
32 3 2.347598489974597669e+03 4.888794494493103703e+05
32 4 2.347598490041072182e+03 4.888792494363560108e+05
32 5 2.347598490105352539e+03 4.888790494234017096e+05
32 6 2.347598490167405089e+03 4.888788494104473502e+05
32 7 2.347598490227273942e+03 4.888786493974929908e+05
32 8 2.347598490284903164e+03 4.888784493845385732e+05
32 9 2.347598490340345961e+03 4.888782493715842138e+05
32 10 2.347598490393581869e+03 4.888780493586298544e+05
32 11 2.347598490444598156e+03 4.888778493456753786e+05
32 12 2.347598490493422560e+03 4.888776493327210192e+05
32 13 2.347598490540034163e+03 4.888774493197665433e+05
32 14 2.347598490584443880e+03 4.888772493068121839e+05
32 15 2.347598490626630792e+03 4.888770492938577081e+05
32 16 2.347598490666624912e+03 4.888768492809033487e+05
32 17 2.347598490704408960e+03 4.888766492679488729e+05
32 18 2.347598490739977933e+03 4.888764492549943971e+05
32 19 2.347598490773359117e+03 4.888762492420399794e+05
32 20 2.347598490804501580e+03 4.888760492290854454e+05
32 21 2.347598490833464439e+03 4.888758492161310278e+05
32 22 2.347598490860208585e+03 4.888756492031764938e+05
32 23 2.347598490884751754e+03 4.888754491902220761e+05
32 24 2.347598490907074847e+03 4.888752491772675421e+05
32 25 2.347598490927198782e+03 4.888750491643130663e+05
32 26 2.347598490945134472e+03 4.888748491513585905e+05
32 27 2.347598490960817344e+03 4.888746491384041146e+05
32 28 2.347598490974330616e+03 4.888744491254496388e+05
32 29 2.347598490985643821e+03 4.888742491124951630e+05
32 30 2.347598490994696931e+03 4.888740490995405708e+05
32 31 2.347598491001557704e+03 4.888738490865860949e+05
32 32 2.347598491006278891e+03 4.888736490736316191e+05
32 33 2.347598491008704514e+03 4.888734490606771433e+05
32 34 2.347598491008989640e+03 4.888732490477226092e+05
32 35 2.347598491007042867e+03 4.888730490347681334e+05
32 36 2.347598491002936953e+03 4.888728490218136576e+05
32 37 2.347598490996514101e+03 4.888726490088591818e+05
32 38 2.347598490987954847e+03 4.888724489959045895e+05
32 39 2.347598490977197343e+03 4.888722489829501137e+05
32 40 2.347598490964179291e+03 4.888720489699956379e+05
32 41 2.347598490948994822e+03 4.888718489570411621e+05
32 42 2.347598490931572542e+03 4.888716489440866862e+05
32 43 2.347598490911974750e+03 4.888714489311322104e+05
32 44 2.347598490890187804e+03 4.888712489181776182e+05
32 45 2.347598490866185784e+03 4.888710489052231424e+05
32 46 2.347598490839929127e+03 4.888708488922686665e+05
32 47 2.347598490811496958e+03 4.888706488793141907e+05
32 48 2.347598490780830161e+03 4.888704488663598313e+05
32 49 2.347598490748010590e+03 4.888702488534052973e+05
32 50 2.347598490712954572e+03 4.888700488404508797e+05
32 51 2.347598490675690755e+03 4.888698488274964038e+05
32 52 2.347598490636193219e+03 4.888696488145420444e+05
32 53 2.347598490594530176e+03 4.888694488015875686e+05
32 54 2.347598490550649785e+03 4.888692487886330928e+05
32 55 2.347598490504559777e+03 4.888690487756787334e+05
32 56 2.347598490456246509e+03 4.888688487627243740e+05
32 57 2.347598490405746816e+03 4.888686487497698981e+05
32 58 2.347598490353039324e+03 4.888684487368154223e+05
32 59 2.347598490298102206e+03 4.888682487238611211e+05
33 0 2.347798489761805740e+03 4.888800494882474304e+05
33 1 2.347798489834912289e+03 4.888798494752909173e+05
33 2 2.347798489905801489e+03 4.888796494623344042e+05
33 3 2.347798489974496988e+03 4.888794494493778911e+05
33 4 2.347798490040991055e+03 4.888792494364213780e+05
33 5 2.347798490105258679e+03 4.888790494234648650e+05
33 6 2.347798490167321233e+03 4.888788494105082355e+05
33 7 2.347798490227181446e+03 4.888786493975517224e+05
33 8 2.347798490284842501e+03 4.888784493845950929e+05
33 9 2.347798490340279386e+03 4.888782493716384633e+05
33 10 2.347798490393537577e+03 4.888780493586819503e+05
33 11 2.347798490444528397e+03 4.888778493457252043e+05
33 12 2.347798490493369172e+03 4.888776493327686912e+05
33 13 2.347798490539985778e+03 4.888774493198120617e+05
33 14 2.347798490584387764e+03 4.888772493068554322e+05
33 15 2.347798490626587409e+03 4.888770492938988027e+05
33 16 2.347798490666594262e+03 4.888768492809421732e+05
33 17 2.347798490704365122e+03 4.888766492679854855e+05
33 18 2.347798490739949102e+03 4.888764492550288560e+05
33 19 2.347798490773312096e+03 4.888762492420721101e+05
33 20 2.347798490804452740e+03 4.888760492291154806e+05
33 21 2.347798490833429696e+03 4.888758492161587928e+05
33 22 2.347798490860215679e+03 4.888756492032021633e+05
33 23 2.347798490884739294e+03 4.888754491902455338e+05
33 24 2.347798490907057840e+03 4.888752491772887879e+05
33 25 2.347798490927222247e+03 4.888750491643321002e+05
33 26 2.347798490945116555e+03 4.888748491513753543e+05
33 27 2.347798490960774870e+03 4.888746491384186083e+05
33 28 2.347798490974361357e+03 4.888744491254620370e+05
33 29 2.347798490985624085e+03 4.888742491125052911e+05
33 30 2.347798490994689928e+03 4.888740490995485452e+05
33 31 2.347798491001554339e+03 4.888738490865918575e+05
33 32 2.347798491006245058e+03 4.888736490736352280e+05
33 33 2.347798491008780729e+03 4.888734490606784821e+05
33 34 2.347798491008986275e+03 4.888732490477217361e+05
33 35 2.347798491007024950e+03 4.888730490347650484e+05
33 36 2.347798491002881292e+03 4.888728490218083025e+05
33 37 2.347798490996530290e+03 4.888726490088516730e+05
33 38 2.347798490987930109e+03 4.888724489958949853e+05
33 39 2.347798490977166239e+03 4.888722489829382394e+05
33 40 2.347798490964178654e+03 4.888720489699814934e+05
33 41 2.347798490948989638e+03 4.888718489570249221e+05
33 42 2.347798490931579181e+03 4.888716489440681762e+05
33 43 2.347798490911963654e+03 4.888714489311114303e+05
33 44 2.347798490890152607e+03 4.888712489181548008e+05
33 45 2.347798490866146949e+03 4.888710489051981131e+05
33 46 2.347798490839905753e+03 4.888708488922413671e+05
33 47 2.347798490811458578e+03 4.888706488792847376e+05
33 48 2.347798490780827706e+03 4.888704488663280499e+05
33 49 2.347798490747976757e+03 4.888702488533714204e+05
33 50 2.347798490712912098e+03 4.888700488404147909e+05
33 51 2.347798490675669200e+03 4.888698488274580450e+05
33 52 2.347798490636172573e+03 4.888696488145014155e+05
33 53 2.347798490594503164e+03 4.888694488015447278e+05
33 54 2.347798490550610950e+03 4.888692487885880983e+05
33 55 2.347798490504489564e+03 4.888690487756315852e+05
33 56 2.347798490456197214e+03 4.888688487626749557e+05
33 57 2.347798490405702523e+03 4.888686487497182097e+05
33 58 2.347798490352964563e+03 4.888684487367616966e+05
33 59 2.347798490298041088e+03 4.888682487238050671e+05
34 0 2.347998489761705514e+03 4.888800494883216452e+05
34 1 2.347998489834802058e+03 4.888798494753628620e+05
34 2 2.347998489905709903e+03 4.888796494624041952e+05
34 3 2.347998489974418590e+03 4.888794494494455284e+05
34 4 2.347998490040892648e+03 4.888792494364867453e+05
34 5 2.347998490105163455e+03 4.888790494235279621e+05
34 6 2.347998490167247382e+03 4.888788494105691789e+05
34 7 2.347998490227118964e+03 4.888786493976104539e+05
34 8 2.347998490284759100e+03 4.888784493846516707e+05
34 9 2.347998490340213721e+03 4.888782493716927711e+05
34 10 2.347998490393460997e+03 4.888780493587340461e+05
34 11 2.347998490444500931e+03 4.888778493457752629e+05
34 12 2.347998490493324425e+03 4.888776493328163633e+05
34 13 2.347998490539942395e+03 4.888774493198575801e+05
34 14 2.347998490584342107e+03 4.888772493068987387e+05
34 15 2.347998490626574494e+03 4.888770492939399555e+05
34 16 2.347998490666572252e+03 4.888768492809810559e+05
34 17 2.347998490704338110e+03 4.888766492680222145e+05
34 18 2.347998490739943918e+03 4.888764492550633149e+05
34 19 2.347998490773285539e+03 4.888762492421044735e+05
34 20 2.347998490804443463e+03 4.888760492291455739e+05
34 21 2.347998490833396318e+03 4.888758492161866161e+05
34 22 2.347998490860177299e+03 4.888756492032278329e+05
34 23 2.347998490884684998e+03 4.888754491902688751e+05
34 24 2.347998490907039468e+03 4.888752491773099755e+05
34 25 2.347998490927158855e+03 4.888750491643511341e+05
34 26 2.347998490945074991e+03 4.888748491513922345e+05
34 27 2.347998490960854269e+03 4.888746491384333931e+05
34 28 2.347998490974268407e+03 4.888744491254743771e+05
34 29 2.347998490985605713e+03 4.888742491125155357e+05
34 30 2.347998490994709300e+03 4.888740490995565196e+05
34 31 2.347998491001563252e+03 4.888738490865976783e+05
34 32 2.347998491006249424e+03 4.888736490736387786e+05
34 33 2.347998491008706424e+03 4.888734490606798208e+05
34 34 2.347998491008961992e+03 4.888732490477209212e+05
34 35 2.347998491006995209e+03 4.888730490347619634e+05
34 36 2.347998491002926585e+03 4.888728490218031220e+05
34 37 2.347998490996454620e+03 4.888726490088442224e+05
34 38 2.347998490987965852e+03 4.888724489958852646e+05
34 39 2.347998490977157871e+03 4.888722489829263650e+05
34 40 2.347998490964182565e+03 4.888720489699675236e+05
34 41 2.347998490949005372e+03 4.888718489570085076e+05
34 42 2.347998490931555352e+03 4.888716489440496662e+05
34 43 2.347998490911959379e+03 4.888714489310907666e+05
34 44 2.347998490890115136e+03 4.888712489181319252e+05
34 45 2.347998490866089924e+03 4.888710489051730256e+05
34 46 2.347998490839896476e+03 4.888708488922140677e+05
34 47 2.347998490811443844e+03 4.888706488792551681e+05
34 48 2.347998490780787506e+03 4.888704488662963267e+05
34 49 2.347998490747942924e+03 4.888702488533374271e+05
34 50 2.347998490712871444e+03 4.888700488403785857e+05
34 51 2.347998490675634002e+03 4.888698488274196861e+05
34 52 2.347998490636123279e+03 4.888696488144609029e+05
34 53 2.347998490594451596e+03 4.888694488015020615e+05
34 54 2.347998490550574388e+03 4.888692487885431619e+05
34 55 2.347998490504453002e+03 4.888690487755843205e+05
34 56 2.347998490456139280e+03 4.888688487626255373e+05
34 57 2.347998490405640041e+03 4.888686487496666377e+05
34 58 2.347998490352905264e+03 4.888684487367078546e+05
34 59 2.347998490297968146e+03 4.888682487237491296e+05
35 0 2.348198489761560722e+03 4.888800494883956853e+05
35 1 2.348198489834687734e+03 4.888798494754348649e+05
35 2 2.348198489905595579e+03 4.888796494624739862e+05
35 3 2.348198489974295626e+03 4.888794494495129329e+05
35 4 2.348198490040787874e+03 4.888792494365520542e+05
35 5 2.348198490105073233e+03 4.888790494235911174e+05
35 6 2.348198490167148975e+03 4.888788494106300641e+05
35 7 2.348198490227035109e+03 4.888786493976691854e+05
35 8 2.348198490284685704e+03 4.888784493847081321e+05
35 9 2.348198490340148965e+03 4.888782493717471370e+05
35 10 2.348198490393365773e+03 4.888780493587860838e+05
35 11 2.348198490444420713e+03 4.888778493458250887e+05
35 12 2.348198490493232384e+03 4.888776493328640354e+05
35 13 2.348198490539871727e+03 4.888774493199030403e+05
35 14 2.348198490584278716e+03 4.888772493069419870e+05
35 15 2.348198490626525199e+03 4.888770492939809919e+05
35 16 2.348198490666532052e+03 4.888768492810199386e+05
35 17 2.348198490704309279e+03 4.888766492680588271e+05
35 18 2.348198490739890985e+03 4.888764492550978321e+05
35 19 2.348198490773248523e+03 4.888762492421367206e+05
35 20 2.348198490804419635e+03 4.888760492291755509e+05
35 21 2.348198490833374763e+03 4.888758492162145558e+05
35 22 2.348198490860138008e+03 4.888756492032534443e+05
35 23 2.348198490884667535e+03 4.888754491902922746e+05
35 24 2.348198490907027917e+03 4.888752491773312795e+05
35 25 2.348198490927116836e+03 4.888750491643700516e+05
35 26 2.348198490945060257e+03 4.888748491514089983e+05
35 27 2.348198490960781328e+03 4.888746491384478868e+05
35 28 2.348198490974271408e+03 4.888744491254867753e+05
35 29 2.348198490985594617e+03 4.888742491125256638e+05
35 30 2.348198490994732765e+03 4.888740490995646105e+05
35 31 2.348198491001563980e+03 4.888738490866033826e+05
35 32 2.348198491006244240e+03 4.888736490736422711e+05
35 33 2.348198491008687142e+03 4.888734490606811596e+05
35 34 2.348198491008968631e+03 4.888732490477201063e+05
35 35 2.348198491006992299e+03 4.888730490347589948e+05
35 36 2.348198491002862283e+03 4.888728490217978833e+05
35 37 2.348198490996518103e+03 4.888726490088367718e+05
35 38 2.348198490987910191e+03 4.888724489958756021e+05
35 39 2.348198490977125402e+03 4.888722489829144906e+05
35 40 2.348198490964167377e+03 4.888720489699533791e+05
35 41 2.348198490948955623e+03 4.888718489569922676e+05
35 42 2.348198490931521519e+03 4.888716489440312143e+05
35 43 2.348198490911913723e+03 4.888714489310701028e+05
35 44 2.348198490890160429e+03 4.888712489181088749e+05
35 45 2.348198490866133398e+03 4.888710489051477634e+05
35 46 2.348198490839858096e+03 4.888708488921867101e+05
35 47 2.348198490811402735e+03 4.888706488792257151e+05
35 48 2.348198490780771408e+03 4.888704488662646036e+05
35 49 2.348198490747894084e+03 4.888702488533035503e+05
35 50 2.348198490712856255e+03 4.888700488403424388e+05
35 51 2.348198490675566063e+03 4.888698488273814437e+05
35 52 2.348198490636080351e+03 4.888696488144202740e+05
35 53 2.348198490594397754e+03 4.888694488014592789e+05
35 54 2.348198490550479164e+03 4.888692487884982256e+05
35 55 2.348198490504385063e+03 4.888690487755372305e+05
35 56 2.348198490456074978e+03 4.888688487625761773e+05
35 57 2.348198490405558459e+03 4.888686487496150658e+05
35 58 2.348198490352823683e+03 4.888684487366541871e+05
35 59 2.348198490297891112e+03 4.888682487236931338e+05
36 0 2.348398489761451401e+03 4.888800494884700165e+05
36 1 2.348398489834568409e+03 4.888798494755068095e+05
36 2 2.348398489905483984e+03 4.888796494625436608e+05
36 3 2.348398489974170843e+03 4.888794494495804538e+05
36 4 2.348398490040684464e+03 4.888792494366174215e+05
36 5 2.348398490104983011e+03 4.888790494236542145e+05
36 6 2.348398490167064665e+03 4.888788494106910657e+05
36 7 2.348398490226937611e+03 4.888786493977279169e+05
36 8 2.348398490284588661e+03 4.888784493847645936e+05
36 9 2.348398490340067383e+03 4.888782493718014448e+05
36 10 2.348398490393311931e+03 4.888780493588381796e+05
36 11 2.348398490444355048e+03 4.888778493458750308e+05
36 12 2.348398490493190820e+03 4.888776493329117075e+05
36 13 2.348398490539827435e+03 4.888774493199485587e+05
36 14 2.348398490584219417e+03 4.888772493069852935e+05
36 15 2.348398490626473631e+03 4.888770492940220283e+05
36 16 2.348398490666427278e+03 4.888768492810587632e+05
36 17 2.348398490704255892e+03 4.888766492680954398e+05
36 18 2.348398490739801673e+03 4.888764492551321746e+05
36 19 2.348398490773219237e+03 4.888762492421689094e+05
36 20 2.348398490804375342e+03 4.888760492292056442e+05
36 21 2.348398490833337291e+03 4.888758492162423790e+05
36 22 2.348398490860142829e+03 4.888756492032791139e+05
36 23 2.348398490884655985e+03 4.888754491903157323e+05
36 24 2.348398490907017276e+03 4.888752491773524671e+05
36 25 2.348398490927134389e+03 4.888750491643892019e+05
36 26 2.348398490945046888e+03 4.888748491514258203e+05
36 27 2.348398490960756590e+03 4.888746491384625551e+05
36 28 2.348398490974221204e+03 4.888744491254991735e+05
36 29 2.348398490985620356e+03 4.888742491125359084e+05
36 30 2.348398490994696203e+03 4.888740490995725268e+05
36 31 2.348398491001537423e+03 4.888738490866092034e+05
36 32 2.348398491006201311e+03 4.888736490736458800e+05
36 33 2.348398491008692872e+03 4.888734490606825566e+05
36 34 2.348398491008926612e+03 4.888732490477192332e+05
36 35 2.348398491006954828e+03 4.888730490347559098e+05
36 36 2.348398491002833907e+03 4.888728490217925864e+05
36 37 2.348398490996492001e+03 4.888726490088292630e+05
36 38 2.348398490987897276e+03 4.888724489958658814e+05
36 39 2.348398490977134315e+03 4.888722489829026163e+05
36 40 2.348398490964159464e+03 4.888720489699392347e+05
36 41 2.348398490948956351e+03 4.888718489569759695e+05
36 42 2.348398490931516790e+03 4.888716489440127043e+05
36 43 2.348398490911916269e+03 4.888714489310493227e+05
36 44 2.348398490890103858e+03 4.888712489180860575e+05
36 45 2.348398490866067277e+03 4.888710489051226759e+05
36 46 2.348398490839810165e+03 4.888708488921594108e+05
36 47 2.348398490811385727e+03 4.888706488791961456e+05
36 48 2.348398490780691191e+03 4.888704488662328804e+05
36 49 2.348398490747877531e+03 4.888702488532696152e+05
36 50 2.348398490712805597e+03 4.888700488403063500e+05
36 51 2.348398490675519952e+03 4.888698488273430266e+05
36 52 2.348398490636025144e+03 4.888696488143797615e+05
36 53 2.348398490594332998e+03 4.888694488014164963e+05
36 54 2.348398490550446695e+03 4.888692487884532311e+05
36 55 2.348398490504334859e+03 4.888690487754899659e+05
36 56 2.348398490456010677e+03 4.888688487625267589e+05
36 57 2.348398490405507800e+03 4.888686487495634938e+05
36 58 2.348398490352754834e+03 4.888684487366003450e+05
36 59 2.348398490297824992e+03 4.888682487236370798e+05
37 0 2.348598489761331166e+03 4.888800494885441731e+05
37 1 2.348598489834456359e+03 4.888798494755788706e+05
37 2 2.348598489905388760e+03 4.888796494626135100e+05
37 3 2.348598489974086533e+03 4.888794494496480911e+05
37 4 2.348598490040584693e+03 4.888792494366826722e+05
37 5 2.348598490104872326e+03 4.888790494237173698e+05
37 6 2.348598490166964893e+03 4.888788494107519509e+05
37 7 2.348598490226878766e+03 4.888786493977866485e+05
37 8 2.348598490284526633e+03 4.888784493848212296e+05
37 9 2.348598490339987620e+03 4.888782493718557525e+05
37 10 2.348598490393234442e+03 4.888780493588903337e+05
37 11 2.348598490444297113e+03 4.888778493459249148e+05
37 12 2.348598490493133340e+03 4.888776493329594960e+05
37 13 2.348598490539738577e+03 4.888774493199940189e+05
37 14 2.348598490584194678e+03 4.888772493070285418e+05
37 15 2.348598490626392959e+03 4.888770492940630647e+05
37 16 2.348598490666377984e+03 4.888768492810976459e+05
37 17 2.348598490704202504e+03 4.888766492681322270e+05
37 18 2.348598490739787394e+03 4.888764492551666917e+05
37 19 2.348598490773161757e+03 4.888762492422011564e+05
37 20 2.348598490804375160e+03 4.888760492292357376e+05
37 21 2.348598490833299820e+03 4.888758492162702023e+05
37 22 2.348598490860111724e+03 4.888756492033046670e+05
37 23 2.348598490884574403e+03 4.888754491903391317e+05
37 24 2.348598490906945699e+03 4.888752491773736547e+05
37 25 2.348598490927110106e+03 4.888750491644081194e+05
37 26 2.348598490945018511e+03 4.888748491514425841e+05
37 27 2.348598490960750951e+03 4.888746491384770488e+05
37 28 2.348598490974294691e+03 4.888744491255116300e+05
37 29 2.348598490985579247e+03 4.888742491125460947e+05
37 30 2.348598490994617350e+03 4.888740490995805012e+05
37 31 2.348598491001527691e+03 4.888738490866149659e+05
37 32 2.348598491006128825e+03 4.888736490736494306e+05
37 33 2.348598491008682231e+03 4.888734490606838954e+05
37 34 2.348598491008897781e+03 4.888732490477183601e+05
37 35 2.348598491006951008e+03 4.888730490347528830e+05
37 36 2.348598491002831452e+03 4.888728490217873477e+05
37 37 2.348598490996445889e+03 4.888726490088218125e+05
37 38 2.348598490987845707e+03 4.888724489958562772e+05
37 39 2.348598490977034089e+03 4.888722489828907419e+05
37 40 2.348598490964131543e+03 4.888720489699252648e+05
37 41 2.348598490948893414e+03 4.888718489569597295e+05
37 42 2.348598490931479319e+03 4.888716489439941943e+05
37 43 2.348598490911886984e+03 4.888714489310286590e+05
37 44 2.348598490890062749e+03 4.888712489180631237e+05
37 45 2.348598490865993426e+03 4.888710489050976466e+05
37 46 2.348598490839790884e+03 4.888708488921321114e+05
37 47 2.348598490811311876e+03 4.888706488791666925e+05
37 48 2.348598490780691463e+03 4.888704488662011572e+05
37 49 2.348598490747844153e+03 4.888702488532356219e+05
37 50 2.348598490712743114e+03 4.888700488402702031e+05
37 51 2.348598490675459288e+03 4.888698488273046678e+05
37 52 2.348598490635970393e+03 4.888696488143392489e+05
37 53 2.348598490594292343e+03 4.888694488013737136e+05
37 54 2.348598490550410133e+03 4.888692487884082366e+05
37 55 2.348598490504274650e+03 4.888690487754427595e+05
37 56 2.348598490455917727e+03 4.888688487624774571e+05
37 57 2.348598490405416214e+03 4.888686487495119218e+05
37 58 2.348598490352680074e+03 4.888684487365465029e+05
37 59 2.348598490297736134e+03 4.888682487235810841e+05
38 0 2.348798489761197743e+03 4.888800494886183296e+05
38 1 2.348798489834314751e+03 4.888798494756506989e+05
38 2 2.348798489905246242e+03 4.888796494626831845e+05
38 3 2.348798489973965388e+03 4.888794494497156120e+05
38 4 2.348798490040481738e+03 4.888792494367480977e+05
38 5 2.348798490104755729e+03 4.888790494237804087e+05
38 6 2.348798490166882402e+03 4.888788494108129526e+05
38 7 2.348798490226759895e+03 4.888786493978452636e+05
38 8 2.348798490284433683e+03 4.888784493848776910e+05
38 9 2.348798490339894670e+03 4.888782493719100021e+05
38 10 2.348798490393167867e+03 4.888780493589424295e+05
38 11 2.348798490444206436e+03 4.888778493459747406e+05
38 12 2.348798490493051759e+03 4.888776493330071680e+05
38 13 2.348798490539715203e+03 4.888774493200395373e+05
38 14 2.348798490584129922e+03 4.888772493070718483e+05
38 15 2.348798490626320017e+03 4.888770492941041593e+05
38 16 2.348798490666348698e+03 4.888768492811365286e+05
38 17 2.348798490704158212e+03 4.888766492681688396e+05
38 18 2.348798490739769022e+03 4.888764492552011507e+05
38 19 2.348798490773138383e+03 4.888762492422334617e+05
38 20 2.348798490804339963e+03 4.888760492292658309e+05
38 21 2.348798490833240521e+03 4.888758492162980256e+05
38 22 2.348798490860017409e+03 4.888756492033302784e+05
38 23 2.348798490884594685e+03 4.888754491903625894e+05
38 24 2.348798490906939605e+03 4.888752491773949005e+05
38 25 2.348798490927068087e+03 4.888750491644271533e+05
38 26 2.348798490945001959e+03 4.888748491514594643e+05
38 27 2.348798490960670279e+03 4.888746491384917172e+05
38 28 2.348798490974204469e+03 4.888744491255239118e+05
38 29 2.348798490985531316e+03 4.888742491125562228e+05
38 30 2.348798490994621716e+03 4.888740490995884757e+05
38 31 2.348798491001493858e+03 4.888738490866207867e+05
38 32 2.348798491006161839e+03 4.888736490736530395e+05
38 33 2.348798491008655674e+03 4.888734490606852341e+05
38 34 2.348798491008870769e+03 4.888732490477175452e+05
38 35 2.348798491006923086e+03 4.888730490347497980e+05
38 36 2.348798491002766696e+03 4.888728490217821090e+05
38 37 2.348798490996406144e+03 4.888726490088143619e+05
38 38 2.348798490987893274e+03 4.888724489958465565e+05
38 39 2.348798490977075744e+03 4.888722489828789257e+05
38 40 2.348798490964114080e+03 4.888720489699111204e+05
38 41 2.348798490948871404e+03 4.888718489569434314e+05
38 42 2.348798490931468677e+03 4.888716489439756842e+05
38 43 2.348798490911827685e+03 4.888714489310079953e+05
38 44 2.348798490890053472e+03 4.888712489180402481e+05
38 45 2.348798490866032807e+03 4.888710489050724427e+05
38 46 2.348798490839745227e+03 4.888708488921047538e+05
38 47 2.348798490811288957e+03 4.888706488791371230e+05
38 48 2.348798490780629891e+03 4.888704488661694340e+05
38 49 2.348798490747813048e+03 4.888702488532016287e+05
38 50 2.348798490712673356e+03 4.888700488402340561e+05
38 51 2.348798490675419998e+03 4.888698488272663089e+05
38 52 2.348798490635946109e+03 4.888696488142986200e+05
38 53 2.348798490594248960e+03 4.888694488013309892e+05
38 54 2.348798490550303541e+03 4.888692487883633003e+05
38 55 2.348798490504198980e+03 4.888690487753956113e+05
38 56 2.348798490455874344e+03 4.888688487624280388e+05
38 57 2.348798490405342363e+03 4.888686487494603498e+05
38 58 2.348798490352591671e+03 4.888684487364927190e+05
38 59 2.348798490297626813e+03 4.888682487235251465e+05
39 0 2.348998489761051587e+03 4.888800494886924280e+05
39 1 2.348998489834192242e+03 4.888798494757227018e+05
39 2 2.348998489905110546e+03 4.888796494627529173e+05
39 3 2.348998489973842879e+03 4.888794494497831911e+05
39 4 2.348998490040358774e+03 4.888792494368134649e+05
39 5 2.348998490104680513e+03 4.888790494238436222e+05
39 6 2.348998490166769443e+03 4.888788494108737796e+05
39 7 2.348998490226651938e+03 4.888786493979039951e+05
39 8 2.348998490284344371e+03 4.888784493849341525e+05
39 9 2.348998490339823547e+03 4.888782493719644262e+05
39 10 2.348998490393065822e+03 4.888780493589945254e+05
39 11 2.348998490444169875e+03 4.888778493460247992e+05
39 12 2.348998490492991095e+03 4.888776493330548983e+05
39 13 2.348998490539604518e+03 4.888774493200849392e+05
39 14 2.348998490584066076e+03 4.888772493071151548e+05
39 15 2.348998490626265720e+03 4.888770492941451957e+05
39 16 2.348998490666293947e+03 4.888768492811754113e+05
