# Vel [km/s] 	 Disp [km/s]
1.45932e+02 	 2.59483e+02
1.47706e+02 	 2.58979e+02
1.38177e+02 	 2.78401e+02
1.26855e+02 	 2.50488e+02
1.49951e+02 	 2.66579e+02
1.53833e+02 	 2.58070e+02
1.36085e+02 	 2.61223e+02
1.58180e+02 	 2.56074e+02
1.35057e+02 	 2.47804e+02
1.68149e+02 	 2.45842e+02
1.70012e+02 	 2.37845e+02
1.50498e+02 	 2.50655e+02
1.40104e+02 	 2.49002e+02
1.64002e+02 	 2.58879e+02
1.68098e+02 	 2.48224e+02
1.65422e+02 	 2.29966e+02
1.71572e+02 	 2.46084e+02
1.65283e+02 	 2.36643e+02
1.58210e+02 	 2.59679e+02
1.65209e+02 	 2.64238e+02
1.58377e+02 	 2.46991e+02
1.67854e+02 	 2.50877e+02
1.55994e+02 	 2.43122e+02
1.50847e+02 	 2.65322e+02
1.45086e+02 	 2.60787e+02
1.60029e+02 	 2.59656e+02
1.35392e+02 	 2.59691e+02
1.43058e+02 	 2.56455e+02
1.51807e+02 	 2.56998e+02
1.60767e+02 	 2.60418e+02
1.49525e+02 	 2.43557e+02
1.56739e+02 	 2.45733e+02
1.40924e+02 	 2.46500e+02
1.39715e+02 	 2.65066e+02
1.23664e+02 	 2.43247e+02
1.73006e+02 	 2.81116e+02
1.44005e+02 	 2.55492e+02
1.54419e+02 	 2.72576e+02
1.54951e+02 	 2.65772e+02
1.36320e+02 	 2.64748e+02
1.33203e+02 	 2.46174e+02
1.40963e+02 	 2.51694e+02
1.40235e+02 	 2.48734e+02
1.43041e+02 	 2.54905e+02
1.51384e+02 	 2.32555e+02
1.60825e+02 	 2.61743e+02
1.55413e+02 	 2.57814e+02
1.68544e+02 	 2.34300e+02
1.36741e+02 	 2.60303e+02
1.48323e+02 	 2.67622e+02
1.62770e+02 	 2.53609e+02
1.44144e+02 	 2.75633e+02
1.36747e+02 	 2.54405e+02
1.40920e+02 	 2.54479e+02
1.51923e+02 	 2.47209e+02
1.64293e+02 	 2.41249e+02
1.55866e+02 	 2.66409e+02
1.33381e+02 	 2.59708e+02
1.38711e+02 	 2.39081e+02
1.36768e+02 	 2.51422e+02
1.53251e+02 	 2.43639e+02
1.58238e+02 	 2.57826e+02
1.68558e+02 	 2.44594e+02
1.42174e+02 	 2.54886e+02
1.46536e+02 	 2.65680e+02
1.75367e+02 	 2.36566e+02
1.40065e+02 	 2.43201e+02
1.42193e+02 	 2.38071e+02
1.65960e+02 	 2.59120e+02
1.45433e+02 	 2.63140e+02
1.53446e+02 	 2.81697e+02
1.56731e+02 	 2.70898e+02
1.54443e+02 	 2.58958e+02
1.46387e+02 	 2.66977e+02
1.64970e+02 	 2.51519e+02
1.58395e+02 	 2.73212e+02
1.56571e+02 	 2.47009e+02
1.51076e+02 	 2.52694e+02
1.41787e+02 	 2.62283e+02
1.66940e+02 	 2.57752e+02
1.61938e+02 	 2.61892e+02
1.58923e+02 	 2.67682e+02
1.37638e+02 	 2.65393e+02
1.51514e+02 	 2.52300e+02
1.60363e+02 	 2.64218e+02
1.51015e+02 	 2.55500e+02
1.61591e+02 	 2.65348e+02
1.46439e+02 	 2.54422e+02
1.59618e+02 	 2.69072e+02
1.48457e+02 	 2.34055e+02
1.49713e+02 	 2.57047e+02
1.47726e+02 	 2.63830e+02
1.43244e+02 	 2.39128e+02
1.53658e+02 	 2.67492e+02
1.50337e+02 	 2.69225e+02
1.47376e+02 	 2.54589e+02
1.52672e+02 	 2.60669e+02
1.38395e+02 	 2.68891e+02
1.65033e+02 	 2.57415e+02
1.43401e+02 	 2.59764e+02
