# Vel [km/s] 	 Disp [km/s]
1.32752e+02 	 1.75633e+02
1.43403e+02 	 1.80365e+02
1.35836e+02 	 1.88496e+02
1.45601e+02 	 1.78382e+02
1.47566e+02 	 1.82132e+02
1.43346e+02 	 1.87159e+02
1.41686e+02 	 1.73373e+02
1.47158e+02 	 1.86774e+02
1.45614e+02 	 1.99998e+02
1.49564e+02 	 1.97701e+02
1.32461e+02 	 1.84870e+02
1.37656e+02 	 1.72956e+02
1.38776e+02 	 1.66661e+02
1.41025e+02 	 2.03705e+02
1.37521e+02 	 1.92460e+02
1.60750e+02 	 1.85739e+02
1.50357e+02 	 1.83352e+02
1.31081e+02 	 1.99307e+02
1.31196e+02 	 2.04326e+02
1.56580e+02 	 1.82070e+02
1.61182e+02 	 1.86888e+02
1.32697e+02 	 1.88109e+02
1.43137e+02 	 1.78550e+02
1.45652e+02 	 1.89600e+02
1.56546e+02 	 1.75943e+02
1.51244e+02 	 1.71575e+02
1.50420e+02 	 1.67434e+02
1.61047e+02 	 1.87940e+02
1.52859e+02 	 1.79090e+02
1.51129e+02 	 1.84534e+02
1.45110e+02 	 1.75075e+02
1.47151e+02 	 1.85546e+02
1.43817e+02 	 1.76119e+02
1.44333e+02 	 1.91705e+02
1.45187e+02 	 1.82533e+02
1.48291e+02 	 1.71299e+02
1.46155e+02 	 1.90666e+02
1.49766e+02 	 1.81463e+02
