# y_px x_px signal noise
2.800000000000000000e+01 2.500000000000000000e+01 1.732935523986816406e+01 2.460012197494506836e+00
2.800000000000000000e+01 2.600000000000000000e+01 2.391152763366699219e+01 2.520443439483642578e+00
2.800000000000000000e+01 2.700000000000000000e+01 3.244356536865234375e+01 2.771960496902465820e+00
2.800000000000000000e+01 2.800000000000000000e+01 4.247713470458984375e+01 2.939601659774780273e+00
2.800000000000000000e+01 2.900000000000000000e+01 4.944717788696289062e+01 3.033103704452514648e+00
2.800000000000000000e+01 3.000000000000000000e+01 4.901627349853515625e+01 3.048295021057128906e+00
2.800000000000000000e+01 3.100000000000000000e+01 4.145555496215820312e+01 2.993733882904052734e+00
2.800000000000000000e+01 3.200000000000000000e+01 3.110889244079589844e+01 2.801670074462890625e+00
2.800000000000000000e+01 3.300000000000000000e+01 2.253577804565429688e+01 2.561707019805908203e+00
2.800000000000000000e+01 3.400000000000000000e+01 1.613149261474609375e+01 2.521181583404541016e+00
2.800000000000000000e+01 3.500000000000000000e+01 1.182763195037841797e+01 2.606567382812500000e+00
2.800000000000000000e+01 3.600000000000000000e+01 8.570445060729980469e+00 2.560501098632812500e+00
2.800000000000000000e+01 3.700000000000000000e+01 6.476086616516113281e+00 2.309124231338500977e+00
2.800000000000000000e+01 3.800000000000000000e+01 4.799675464630126953e+00 2.333411693572998047e+00
2.900000000000000000e+01 2.100000000000000000e+01 5.516283988952636719e+00 2.271887063980102539e+00
2.900000000000000000e+01 2.200000000000000000e+01 7.264574527740478516e+00 2.315071582794189453e+00
2.900000000000000000e+01 2.400000000000000000e+01 1.295419597625732422e+01 2.343333721160888672e+00
2.900000000000000000e+01 2.500000000000000000e+01 1.804296302795410156e+01 2.419599294662475586e+00
2.900000000000000000e+01 2.600000000000000000e+01 2.504815101623535156e+01 2.476138591766357422e+00
2.900000000000000000e+01 2.700000000000000000e+01 3.477018356323242188e+01 2.753026962280273438e+00
2.900000000000000000e+01 2.800000000000000000e+01 4.565797805786132812e+01 2.887300014495849609e+00
2.900000000000000000e+01 2.900000000000000000e+01 5.293583679199218750e+01 3.007503747940063477e+00
2.900000000000000000e+01 3.000000000000000000e+01 5.199311828613281250e+01 3.012782573699951172e+00
2.900000000000000000e+01 3.100000000000000000e+01 4.313870239257812500e+01 2.923926115036010742e+00
2.900000000000000000e+01 3.200000000000000000e+01 3.180129623413085938e+01 2.709780693054199219e+00
2.900000000000000000e+01 3.300000000000000000e+01 2.265069961547851562e+01 2.460264205932617188e+00
2.900000000000000000e+01 3.400000000000000000e+01 1.621249389648437500e+01 2.412667274475097656e+00
2.900000000000000000e+01 3.500000000000000000e+01 1.153905296325683594e+01 2.479783773422241211e+00
2.900000000000000000e+01 3.600000000000000000e+01 8.529172897338867188e+00 2.358965635299682617e+00
2.900000000000000000e+01 3.700000000000000000e+01 6.424673557281494141e+00 2.146023750305175781e+00
2.900000000000000000e+01 3.800000000000000000e+01 4.770553588867187500e+00 2.160367488861083984e+00
3.000000000000000000e+01 2.100000000000000000e+01 5.380183696746826172e+00 2.335993289947509766e+00
3.000000000000000000e+01 2.200000000000000000e+01 7.210693359375000000e+00 2.425851583480834961e+00
3.000000000000000000e+01 2.400000000000000000e+01 1.289108371734619141e+01 2.442503452301025391e+00
3.000000000000000000e+01 2.500000000000000000e+01 1.770138740539550781e+01 2.506384611129760742e+00
3.000000000000000000e+01 2.600000000000000000e+01 2.447002601623535156e+01 2.562018394470214844e+00
3.000000000000000000e+01 2.700000000000000000e+01 3.367918395996093750e+01 2.845319509506225586e+00
3.000000000000000000e+01 2.800000000000000000e+01 4.352847671508789062e+01 2.994875907897949219e+00
3.000000000000000000e+01 2.900000000000000000e+01 4.962388610839843750e+01 3.113964319229125977e+00
3.000000000000000000e+01 3.000000000000000000e+01 4.794458389282226562e+01 3.156783103942871094e+00
3.000000000000000000e+01 3.100000000000000000e+01 3.973657989501953125e+01 3.039965867996215820e+00
3.000000000000000000e+01 3.200000000000000000e+01 2.936463546752929688e+01 2.819484233856201172e+00
3.000000000000000000e+01 3.300000000000000000e+01 2.123415946960449219e+01 2.580406904220581055e+00
3.000000000000000000e+01 3.400000000000000000e+01 1.530248641967773438e+01 2.510642528533935547e+00
3.000000000000000000e+01 3.500000000000000000e+01 1.104760360717773438e+01 2.507480621337890625e+00
3.000000000000000000e+01 3.600000000000000000e+01 8.034934043884277344e+00 2.531956434249877930e+00
3.000000000000000000e+01 3.700000000000000000e+01 6.097692966461181641e+00 2.270636558532714844e+00
3.000000000000000000e+01 3.800000000000000000e+01 4.836558341979980469e+00 2.320258140563964844e+00
3.100000000000000000e+01 2.100000000000000000e+01 5.236761093139648438e+00 2.326837301254272461e+00
3.100000000000000000e+01 2.200000000000000000e+01 6.843461990356445312e+00 2.388439655303955078e+00
3.100000000000000000e+01 2.300000000000000000e+01 9.118478775024414062e+00 2.282027959823608398e+00
3.100000000000000000e+01 2.400000000000000000e+01 1.211147785186767578e+01 2.345243215560913086e+00
3.100000000000000000e+01 2.500000000000000000e+01 1.639953613281250000e+01 2.386312246322631836e+00
3.100000000000000000e+01 2.600000000000000000e+01 2.190343284606933594e+01 2.428240299224853516e+00
3.100000000000000000e+01 2.700000000000000000e+01 2.885376739501953125e+01 2.642295122146606445e+00
3.100000000000000000e+01 2.800000000000000000e+01 3.583899307250976562e+01 2.729695081710815430e+00
3.100000000000000000e+01 2.900000000000000000e+01 3.962454605102539062e+01 2.771141290664672852e+00
3.100000000000000000e+01 3.000000000000000000e+01 3.857818984985351562e+01 2.854397058486938477e+00
3.100000000000000000e+01 3.100000000000000000e+01 3.211712646484375000e+01 2.813536405563354492e+00
3.100000000000000000e+01 3.200000000000000000e+01 2.513188552856445312e+01 2.686923503875732422e+00
3.100000000000000000e+01 3.300000000000000000e+01 1.873380470275878906e+01 2.483677387237548828e+00
3.100000000000000000e+01 3.400000000000000000e+01 1.369254302978515625e+01 2.427423238754272461e+00
3.100000000000000000e+01 3.500000000000000000e+01 1.010602188110351562e+01 2.465447664260864258e+00
