# Vel [km/s] 	 Disp [km/s]
1.44348e+02 	 2.37577e+02
1.37729e+02 	 2.58590e+02
1.40111e+02 	 2.43246e+02
1.39097e+02 	 2.41566e+02
1.42236e+02 	 2.40264e+02
1.47643e+02 	 2.46257e+02
1.49801e+02 	 2.46974e+02
1.32592e+02 	 2.42619e+02
1.40551e+02 	 2.32373e+02
1.29655e+02 	 2.52628e+02
1.47920e+02 	 2.53609e+02
1.37192e+02 	 2.36573e+02
1.25710e+02 	 2.55159e+02
1.39223e+02 	 2.47627e+02
1.42456e+02 	 2.54039e+02
1.35056e+02 	 2.46052e+02
1.46311e+02 	 2.52746e+02
1.41497e+02 	 2.39395e+02
1.34560e+02 	 2.42823e+02
1.48268e+02 	 2.42106e+02
1.31096e+02 	 2.45955e+02
1.53455e+02 	 2.38224e+02
1.33227e+02 	 2.50087e+02
1.44153e+02 	 2.50426e+02
1.30334e+02 	 2.45350e+02
1.52550e+02 	 2.43822e+02
1.46037e+02 	 2.36738e+02
1.50078e+02 	 2.40307e+02
1.34888e+02 	 2.35905e+02
1.56889e+02 	 2.44276e+02
1.42105e+02 	 2.37228e+02
1.42525e+02 	 2.50912e+02
1.31169e+02 	 2.46700e+02
1.32688e+02 	 2.54877e+02
1.36809e+02 	 2.44823e+02
1.43213e+02 	 2.49795e+02
1.39581e+02 	 2.34666e+02
1.41402e+02 	 2.51937e+02
1.46744e+02 	 2.40155e+02
1.45214e+02 	 2.45660e+02
1.29751e+02 	 2.39412e+02
1.36411e+02 	 2.45094e+02
1.40026e+02 	 2.49738e+02
1.43917e+02 	 2.36959e+02
1.38627e+02 	 2.40701e+02
1.60582e+02 	 2.40051e+02
1.17983e+02 	 2.43288e+02
1.45122e+02 	 2.45914e+02
1.51008e+02 	 2.37727e+02
1.37902e+02 	 2.34126e+02
1.49604e+02 	 2.39491e+02
1.43892e+02 	 2.58918e+02
1.47157e+02 	 2.37650e+02
1.36682e+02 	 2.47729e+02
1.43834e+02 	 2.44401e+02
1.28598e+02 	 2.50722e+02
1.39381e+02 	 2.37416e+02
1.38007e+02 	 2.43690e+02
1.44369e+02 	 2.42608e+02
1.47378e+02 	 2.37868e+02
1.48990e+02 	 2.29818e+02
1.30477e+02 	 2.56956e+02
1.39857e+02 	 2.55320e+02
1.58404e+02 	 2.37487e+02
1.37308e+02 	 2.54096e+02
1.36195e+02 	 2.48239e+02
1.43528e+02 	 2.44118e+02
1.48815e+02 	 2.41568e+02
1.39675e+02 	 2.48207e+02
1.32263e+02 	 2.51392e+02
1.53940e+02 	 2.51391e+02
1.37672e+02 	 2.55008e+02
1.50045e+02 	 2.35995e+02
1.53116e+02 	 2.43267e+02
1.50256e+02 	 2.46292e+02
1.46216e+02 	 2.38560e+02
1.26604e+02 	 2.43897e+02
1.34081e+02 	 2.54281e+02
1.51041e+02 	 2.37684e+02
1.35962e+02 	 2.41023e+02
1.46971e+02 	 2.44210e+02
1.50694e+02 	 2.36996e+02
1.39316e+02 	 2.54026e+02
1.45095e+02 	 2.35312e+02
1.36013e+02 	 2.45569e+02
1.53274e+02 	 2.35886e+02
1.40055e+02 	 2.37857e+02
1.32457e+02 	 2.48034e+02
1.42308e+02 	 2.51208e+02
1.39967e+02 	 2.54128e+02
1.39180e+02 	 2.35501e+02
1.29451e+02 	 2.57373e+02
1.36716e+02 	 2.48840e+02
1.40276e+02 	 2.41220e+02
1.34172e+02 	 2.61438e+02
1.52379e+02 	 2.39299e+02
1.48834e+02 	 2.46505e+02
1.43435e+02 	 2.45063e+02
1.45819e+02 	 2.34329e+02
1.44816e+02 	 2.36698e+02
1.49119e+02 	 2.61667e+02
1.46166e+02 	 2.45062e+02
1.44188e+02 	 2.42603e+02
1.43795e+02 	 2.36263e+02
1.43944e+02 	 2.41819e+02
1.49681e+02 	 2.47070e+02
