# Vel [km/s] 	 Disp [km/s]
1.45252e+02 	 2.47207e+02
1.42318e+02 	 2.57267e+02
1.51598e+02 	 2.53561e+02
1.39035e+02 	 2.51984e+02
1.49486e+02 	 2.47657e+02
1.46121e+02 	 2.48134e+02
1.46376e+02 	 2.42707e+02
1.42518e+02 	 2.56393e+02
1.48766e+02 	 2.41081e+02
1.46234e+02 	 2.55081e+02
1.46380e+02 	 2.51782e+02
1.48477e+02 	 2.44306e+02
1.54611e+02 	 2.59780e+02
1.41218e+02 	 2.41352e+02
1.50743e+02 	 2.40124e+02
1.44809e+02 	 2.57391e+02
1.46599e+02 	 2.57899e+02
1.38174e+02 	 2.54912e+02
1.51030e+02 	 2.50609e+02
1.37411e+02 	 2.45978e+02
1.50575e+02 	 2.36276e+02
1.33734e+02 	 2.44507e+02
1.48390e+02 	 2.50359e+02
1.44553e+02 	 2.54321e+02
1.49080e+02 	 2.53123e+02
1.43092e+02 	 2.46795e+02
1.34619e+02 	 2.56033e+02
1.59114e+02 	 2.53278e+02
1.48862e+02 	 2.49877e+02
1.43882e+02 	 2.47095e+02
1.58030e+02 	 2.56561e+02
1.43064e+02 	 2.62134e+02
1.49062e+02 	 2.45122e+02
1.46507e+02 	 2.50790e+02
1.59828e+02 	 2.51133e+02
1.47569e+02 	 2.42591e+02
1.55068e+02 	 2.48230e+02
1.41295e+02 	 2.55783e+02
1.48713e+02 	 2.56780e+02
1.55224e+02 	 2.36822e+02
1.42459e+02 	 2.44667e+02
1.52141e+02 	 2.52396e+02
1.42584e+02 	 2.52273e+02
1.58099e+02 	 2.49714e+02
1.49929e+02 	 2.52711e+02
1.45110e+02 	 2.51887e+02
1.37842e+02 	 2.42535e+02
1.52717e+02 	 2.59493e+02
1.48237e+02 	 2.50413e+02
1.46953e+02 	 2.42976e+02
1.48841e+02 	 2.50884e+02
1.45326e+02 	 2.27694e+02
1.43156e+02 	 2.41651e+02
1.42467e+02 	 2.39345e+02
1.46933e+02 	 2.52697e+02
1.43024e+02 	 2.53659e+02
1.48791e+02 	 2.31760e+02
1.50992e+02 	 2.59073e+02
1.42919e+02 	 2.52279e+02
1.40384e+02 	 2.48268e+02
1.36062e+02 	 2.46676e+02
1.45881e+02 	 2.35897e+02
1.43191e+02 	 2.60972e+02
1.35295e+02 	 2.59437e+02
1.44902e+02 	 2.29779e+02
1.47779e+02 	 2.65413e+02
1.57129e+02 	 2.48282e+02
1.40258e+02 	 2.52435e+02
1.48184e+02 	 2.50363e+02
1.43636e+02 	 2.49870e+02
1.46556e+02 	 2.44855e+02
1.49359e+02 	 2.56164e+02
1.48678e+02 	 2.54073e+02
1.39765e+02 	 2.56239e+02
1.47808e+02 	 2.47604e+02
1.50610e+02 	 2.42747e+02
1.36927e+02 	 2.44411e+02
1.51278e+02 	 2.51093e+02
1.37709e+02 	 2.54976e+02
1.42393e+02 	 2.45829e+02
1.50900e+02 	 2.44506e+02
1.46872e+02 	 2.54132e+02
1.44131e+02 	 2.43798e+02
1.48255e+02 	 2.48974e+02
1.38107e+02 	 2.34815e+02
1.44768e+02 	 2.40651e+02
1.51987e+02 	 2.52145e+02
1.48597e+02 	 2.63281e+02
1.49235e+02 	 2.46266e+02
1.48046e+02 	 2.41571e+02
1.47032e+02 	 2.55461e+02
1.39541e+02 	 2.42970e+02
1.57391e+02 	 2.57627e+02
1.46333e+02 	 2.51132e+02
1.44096e+02 	 2.46924e+02
1.38718e+02 	 2.56362e+02
1.47694e+02 	 2.55290e+02
1.42914e+02 	 2.46568e+02
1.58536e+02 	 2.45108e+02
1.48690e+02 	 2.59037e+02
1.51551e+02 	 2.46005e+02
1.54215e+02 	 2.50239e+02
1.48790e+02 	 2.43887e+02
1.38479e+02 	 2.42962e+02
1.42638e+02 	 2.49367e+02
1.42115e+02 	 2.50697e+02
1.50821e+02 	 2.46773e+02
1.50059e+02 	 2.59272e+02
1.47040e+02 	 2.51520e+02
1.48725e+02 	 2.59986e+02
1.47163e+02 	 2.42278e+02
1.37934e+02 	 2.48342e+02
1.47521e+02 	 2.34139e+02
1.57355e+02 	 2.55135e+02
1.35517e+02 	 2.48278e+02
1.41015e+02 	 2.40819e+02
1.43152e+02 	 2.50662e+02
1.54178e+02 	 2.41548e+02
1.55411e+02 	 2.60936e+02
1.52606e+02 	 2.62236e+02
1.50241e+02 	 2.45335e+02
1.55826e+02 	 2.48340e+02
1.44431e+02 	 2.51333e+02
1.45257e+02 	 2.47184e+02
1.37414e+02 	 2.51077e+02
1.42571e+02 	 2.55379e+02
1.51987e+02 	 2.51039e+02
1.46075e+02 	 2.35236e+02
1.46197e+02 	 2.61177e+02
1.34984e+02 	 2.55709e+02
1.43447e+02 	 2.54257e+02
1.51626e+02 	 2.47583e+02
1.51717e+02 	 2.38530e+02
1.62799e+02 	 2.54775e+02
1.57158e+02 	 2.50544e+02
1.48049e+02 	 2.38468e+02
1.51941e+02 	 2.66989e+02
1.44896e+02 	 2.41587e+02
1.47232e+02 	 2.52246e+02
1.61272e+02 	 2.49938e+02
